orgId,condition_key,n_genes,cond_iqr,cond_mad
Dyella79,a22 0.01 mg/ml|lb|30,3625,0.20240742621796481,0.09919958469319254
Dyella79,a22 0.02 mg/ml|lb|30,3625,0.2132647242413102,0.10607236287964364
Dyella79,carbenicillin 0.02 mg/ml|lb|30,3625,0.2050820908850577,0.102630957451684
Dyella79,carbenicillin 0.04 mg/ml|lb|30,3625,0.19583400094712639,0.09803347870302527
Dyella79,casamino acids (n)|rch2_defined_glucose_nonitrogen|30,3625,0.208457830376015,0.10347054627913554
Dyella79,ceftazidime 0.05 mg/ml|lb|30,3625,0.20509624214114341,0.10175179701345222
Dyella79,ceftazidime 0.1 mg/ml|lb|30,3625,0.218240038673029,0.1085933241299241
Dyella79,chloramphenicol 0.008 mg/ml|lb|30,3625,0.255592384611798,0.12810794296884
Dyella79,chloramphenicol 0.012 mg/ml|lb|30,3625,0.262105781284213,0.13111850365112684
Dyella79,chloride 250 mm|lb|30,3625,0.2079206115135772,0.10258995718565511
Dyella79,chlorite 0.32 mm|lb|30,3625,0.284423451200286,0.14228067267483438
Dyella79,cisplatin 0.0032 mg/ml|lb|30,3625,0.2157918477192186,0.10697356448042436
Dyella79,d-cellobiose (c)|rch2_defined_nocarbon|30,7250,0.26987074787542426,0.13400401382320148
Dyella79,d-cycloserine 0.032 mg/ml|lb|30,3625,0.2107242167164422,0.10536229082408118
Dyella79,d-fructose (c)|rch2_defined_nocarbon|30,7250,0.3349789036728057,0.167167106375064
Dyella79,d-galactose (c)|rch2_defined_nocarbon|30,3625,0.34736085491062696,0.1736842397173241
Dyella79,d-glucosamine hydrochloride (n)|rch2_defined_glucose_nonitrogen|30,3625,0.25662068016184897,0.12765638908358728
Dyella79,d-glucose (c)|rch2_defined_nocarbon|30,7250,0.25904143362590876,0.12825567244282626
Dyella79,d-maltose (c)|rch2_defined_nocarbon|30,7250,0.27001983712709077,0.1330052286287255
Dyella79,dimethyl sulfoxide 7.5 vol%|lb|30,3625,0.1927124817833431,0.09431118736424438
Dyella79,fusidic 0.2 mg/ml|lb|30,3625,0.290657708493559,0.1457126812631793
Dyella79,fusidic 0.4 mg/ml|lb|30,3625,0.320432099271723,0.15963403997502698
Dyella79,glucuronamide (n)|rch2_defined_glucose_nonitrogen|30,3625,0.237976121564313,0.1186443487600823
Dyella79,l-alanine (c)|rch2_defined_nocarbon|30,7250,0.28781080967489525,0.14238553101280418
Dyella79,l-arginine (n)|rch2_defined_glucose_nonitrogen|30,3625,0.238131177697845,0.11866603642715885
Dyella79,l-asparagine (n)|rch2_defined_glucose_nonitrogen|30,3625,0.430382044791848,0.2168147520877258
Dyella79,l-isoleucine (n)|rch2_defined_glucose_nonitrogen|30,3625,0.27837819761556903,0.13860895743568966
Dyella79,l-leucine (n)|rch2_defined_glucose_nonitrogen|30,3625,0.256712759278452,0.12795686134606302
Dyella79,l-lysine (n)|rch2_defined_glucose_nonitrogen|30,3625,0.290328754467014,0.14447967916598248
Dyella79,l-proline (c)|rch2_defined_nocarbon|30,7250,0.2512837736642055,0.125413142502394
Dyella79,l-proline (n)|rch2_defined_glucose_nonitrogen|30,3625,0.23260550365052501,0.11632490119795272
Dyella79,lb|lb|30,14500,0.2595207641359935,0.129366707546476
Dyella79,n-acetyl-d-glucosamine (n)|rch2_defined_glucose_nonitrogen|30,3625,0.260383420816242,0.1266374155282132
Dyella79,nag (c)|rch2_defined_nocarbon|30,7250,0.2869398278200515,0.1410510346073803
Dyella79,nalidixic 0.01 mg/ml|lb|30,3625,0.2361058471599191,0.117431891707651
Dyella79,nalidixic 0.02 mg/ml|lb|30,3625,0.2190846570210282,0.1090558808919484
Dyella79,nalidixic 0.04 mg/ml|lb|30,3625,0.248616903407981,0.124582658994808
Dyella79,nalidixic 0.08 mg/ml|lb|30,3625,0.312151909236817,0.1563722002377312
Dyella79,nitrate (n)|rch2_defined_glucose_nonitrogen|30,3625,0.288818566117125,0.14184597749931946
Dyella79,nitrate 150 mm|lb|30,3625,0.19899659586323598,0.09909839558853059
Dyella79,nitrate 200 mm|lb|30,3625,0.2110181025729962,0.1031567706011281
Dyella79,nitrite 6 mm|lb|30,3625,0.1897346579689187,0.09315322032997786
Dyella79,paraquat dichloride 0.05 mg/ml|lb|30,3625,0.201693621968381,0.09975936089194538
Dyella79,paraquat dichloride 0.1 mg/ml|lb|30,3625,0.2096651759296293,0.1038372491275421
Dyella79,paraquat dichloride 0.2 mg/ml|lb|30,3625,0.22509376644487,0.11282306729829462
Dyella79,perchlorate 75 mm|lb|30,3625,0.239817908898048,0.11984122153730799
Dyella79,pyruvate (c)|rch2_defined_nocarbon|30,7250,0.27782386317393676,0.13672118240835252
Dyella79,sisomicin 0.016 mg/ml|lb|30,3625,0.284221416006061,0.140515233937113
Dyella79,sodium fluoride 40 mm|lb|30,3625,0.228257398020083,0.11317795706190441
Dyella79,sodium fluoride 60 mm|lb|30,3625,0.2030185992575793,0.10191721970339236
Dyella79,spectinomycin 0.04 mg/ml|lb|30,3625,0.333752342475616,0.16336396079704793
Dyella79,tetracycline 0.012 mg/ml|lb|30,3625,0.2057955398856612,0.10153819191369352
Dyella79,tetracycline 0.024 mg/ml|lb|30,3625,0.334567646792168,0.16823616660767818
Dyella79,thallium(i) acetate 0.008 mg/ml|lb|30,3625,0.25426329401364,0.12533665029370825
Dyella79,zinc 2.5 mm|lb|30,3625,0.28635233460089204,0.14145334554464842
HerbieS,a-ketoglutaric (c)|rch2_defined_nocarbon|30,7758,0.3421718251468605,0.17055623013466018
HerbieS,a22 0.02 mg/ml|lb|30,3879,0.32444374787004304,0.1603441967077999
HerbieS,a22 0.04 mg/ml|lb|30,3879,0.33716553758096846,0.1678072845282656
HerbieS,carbon source d-glucose 20 mm|rch2_defined_nocarbon|30,7758,0.29594133405846046,0.14729451829415569
HerbieS,carbon source phenylacetic 5 mm|rch2_defined_nocarbon|30,7758,0.30708996119904375,0.15314348926692
HerbieS,casaminos|rch2_defined_glucose|30,7758,0.271984523421056,0.13570291074456325
HerbieS,cisplatin 0.003 mg/ml|lb|30,3879,0.4104242399300875,0.2028627798165669
HerbieS,cobalt chloride 0.2 mm|lb|30,3879,0.41615361396502704,0.2078480102061634
HerbieS,"d,l-lactate (c)|rch2_defined_nocarbon|30",7758,0.3756870985425418,0.18897353331555378
HerbieS,d-galactose (c)|rch2_defined_nocarbon|30,7758,0.42935153021012173,0.21300920631451048
HerbieS,d-galacturonic acid (c)|rch2_defined_nocarbon|30,7758,0.358951234842589,0.1799085223931195
HerbieS,d-gluconic acid (c)|rch2_defined_nocarbon|30,7758,0.409792166207127,0.2029113402956465
HerbieS,d-glucose (c)|rch2_defined_nocarbon|30,7758,0.49913642920101203,0.2499844091799115
HerbieS,d-glucose-6-phosphate (c)|rch2_defined_nocarbon|30,7758,0.3868566472923467,0.1916261498918865
HerbieS,d-lactate (c)|rch2_defined_nocarbon|30,7758,0.401827074038275,0.1989353905149265
HerbieS,d-mannose (c)|rch2_defined_nocarbon|30,7758,0.3847885887904095,0.191358854223021
HerbieS,d-ribose (c)|rch2_defined_nocarbon|30,7758,0.44547044304623024,0.22131728722292554
HerbieS,d-sorbitol (c)|rch2_defined_nocarbon|30,3879,0.4042444700772725,0.20250485155504142
HerbieS,d-xylose (c)|rch2_defined_nocarbon|30,3879,0.45951424130108104,0.23094920755460413
HerbieS,dimethyl sulfoxide 5 vol%|lb|30,3879,0.32823800661969804,0.1641617626463895
HerbieS,fusidic 0.025 mg/ml|lb|30,3879,0.4075497184210505,0.2026431566844587
HerbieS,glycerol (c)|rch2_defined_nocarbon|30,7758,0.38905479676604976,0.19433111969149583
HerbieS,l-arabinose (c)|rch2_defined_nocarbon|30,7758,0.44975010542375726,0.22214058409205195
HerbieS,l-asparagine (c)|rch2_defined_nocarbon|30,7758,0.357174085716762,0.17930703400055625
HerbieS,l-fucose (c)|rch2_defined_nocarbon|30,7758,0.43625940595073576,0.21793781535216755
HerbieS,l-glutamine (c)|rch2_defined_nocarbon|30,7758,0.33817944550767254,0.16868492327275064
HerbieS,l-histidine|rch2_defined_glucose|30,7758,0.2812492820233182,0.140432014844603
HerbieS,l-lactate (c)|rch2_defined_nocarbon|30,7758,0.40362124862278126,0.200484069705325
HerbieS,l-malic (c)|rch2_defined_nocarbon|30,7758,0.36711109310483797,0.18192988151679976
HerbieS,l-proline (c)|rch2_defined_nocarbon|30,7758,0.367402315530176,0.18269404638499273
HerbieS,l-proline (n)|rch2_defined_glucose_nonitrogen|30,3879,0.3522032346432,0.1737596615666944
HerbieS,l-rhamnose (c)|rch2_defined_nocarbon|30,7758,0.41994913030299974,0.20839605787068
HerbieS,l-serine|rch2_defined_glucose|30,7758,0.28767033091566724,0.1425919484078105
HerbieS,lomefloxacin 0.012 mm|lb|30,3879,0.5361435519394285,0.2699037770629968
HerbieS,m-inositol (c)|rch2_defined_nocarbon|30,7758,0.370414791279713,0.1848622310146005
HerbieS,min media with glucose|rch2_defined_glucose|30,7758,0.28553154487618876,0.1421358604541147
HerbieS,nickel (ii) chloride 0.6 mm|lb|30,3879,0.369749330439023,0.18445811777241872
HerbieS,nitrate 200 mm|lb|30,3879,0.4236517255279555,0.2120797484652861
HerbieS,nitrite 20 mm|lb|30,3879,0.3727210014786705,0.18332854135300058
HerbieS,no vitamins t1|rch2_defined_glucose_novitamin|30,3879,0.362246375327677,0.1830523278932533
HerbieS,no vitamins t2|rch2_defined_glucose_novitamin|30,3879,0.412953986386843,0.20285825228477777
HerbieS,pyruvate (c)|rch2_defined_nocarbon|30,7758,0.35730158071249923,0.1774634066100665
HerbieS,r2a control|r2a|30,23274,0.2747952121324483,0.1368510030414556
HerbieS,r2a with vogels_fungal_media 0.2x|r2a|30,23274,0.27492545922217426,0.13658917770030854
HerbieS,sisomicin 0.125 mg/ml|lb|30,3879,0.5336251122567415,0.2645724273379456
HerbieS,sodium fluoride 100 mm|lb|30,3879,0.4329199724451485,0.21540503062102312
HerbieS,succinate (c)|rch2_defined_nocarbon|30,7758,0.36846422861329026,0.1832495935004249
HerbieS,"supernatant; trichoderma atroviride imi grown in vogels_fungal_media, filtered; 0.2x|r2a|30",11637,0.267846056703518,0.13284424444875598
HerbieS,"supernatant; trichoderma atroviride imi tmk3mutant grown in vogels_fungal_media, filtered; 0.2x|r2a|30",11637,0.261653139279767,0.1307449105219238
HerbieS,thallium(i) acetate 0.001 mg/ml|lb|30,3879,0.358565642893138,0.17922797729472628
HerbieS,with vitamins t1|rch2_defined_glucose|30,3879,0.3416331784115165,0.17088794232948878
HerbieS,with vitamins t2|rch2_defined_glucose|30,3879,0.39830675819459305,0.19838595830071132
HerbieS,xylitol (c)|rch2_defined_nocarbon|30,7758,0.457827298060977,0.227919687289388
Kang,m.b. 1-ethyl-3-methylimidazolium acetate 2.5 mm|marine_broth_2216|25,2003,0.1836522218926006,0.0849264737871043
Kang,m.b. 2-furfuraldehyde 0.035 vol%|marine_broth_2216|30,2003,0.21288861209188306,0.1008256868298905
Kang,m.b. 20c|marine_broth_2216|20,4006,0.17265746849836489,0.0770654154849648
Kang,m.b. 25c|marine_broth_2216|25,4006,0.1541615848543948,0.07210855145948081
Kang,m.b. 30c|marine_broth_2216|30,4006,0.15463388558672647,0.07073115459733725
Kang,m.b. 37c|marine_broth_2216|37,4006,0.19645232015681008,0.0883837455435239
Kang,m.b. 5-hydroxymethylfurfural 4 mm|marine_broth_2216|25,2003,0.1453268340950944,0.06691957535199
Kang,m.b. 5-hydroxymethylfurfural 8 mm|marine_broth_2216|25,2003,0.15536046882402485,0.07434394195731861
Kang,m.b. a22 0.0109375 mg/ml|marine_broth_2216|30,4006,0.22376376180705426,0.1117149688538823
Kang,m.b. a22 0.021875 mg/ml|marine_broth_2216|30,2003,0.2176347716316665,0.10869789887761162
Kang,m.b. a22 0.04375 mg/ml|marine_broth_2216|30,2003,0.2129280820983781,0.10455640876422981
Kang,m.b. acetate 150 mm|marine_broth_2216|25,2003,0.18101204953359368,0.0810775430357125
Kang,m.b. acetate 300 mm|marine_broth_2216|25,2003,0.1781141280598933,0.07715518429703751
Kang,m.b. bacitracin 1.5 mg/ml|marine_broth_2216|30,4006,0.30345093146276947,0.151583058196826
Kang,m.b. benzoic 0.2 mg/ml|marine_broth_2216|30,4006,0.22234868332049235,0.10960135479704995
Kang,m.b. carbenicillin 0.005 mg/ml|marine_broth_2216|25,2003,0.17060150018653494,0.0830848381303566
Kang,m.b. carbenicillin 0.01 mg/ml|marine_broth_2216|25,2003,0.1732726009428057,0.08502448157055295
Kang,m.b. cephalothin 0.0049 mg/ml|marine_broth_2216|30,2003,0.21739924738087876,0.10789341793613505
Kang,m.b. cephalothin 0.009765625 mg/ml|marine_broth_2216|30,2003,0.1883360021847742,0.0930688604036857
Kang,m.b. chlorate 20 mm|marine_broth_2216|30,4006,0.21791542041952414,0.104595010801565
Kang,m.b. chloride 500 mm|marine_broth_2216|30,2003,0.42495166860502953,0.2058476989585667
Kang,m.b. chlorite 1.25 mm|marine_broth_2216|30,2003,0.5138489406518325,0.24497495260097438
Kang,m.b. chlorite 2.5 mm|marine_broth_2216|30,2003,0.5082533572324115,0.2488949907251854
Kang,m.b. cholin acetate 15 mm|marine_broth_2216|25,2003,0.460900067279673,0.22700689996317708
Kang,m.b. choline chloride 15 mm|marine_broth_2216|25,2003,0.231414880873959,0.11554578704139995
Kang,m.b. choline lysine 12 mm|marine_broth_2216|25,2003,0.16908525520459325,0.073109074132641
Kang,m.b. cisplatin 0.0125 mg/ml|marine_broth_2216|30,4006,0.2191311996288811,0.10773259001662766
Kang,m.b. cisplatin 0.025 mg/ml|marine_broth_2216|30,2003,0.28381877545011147,0.1409325403022797
Kang,m.b. cobalt chloride 0.625 mm|marine_broth_2216|30,4006,0.20395069378933794,0.1003258726025356
Kang,m.b. copper (ii) chloride 0.625 mm|marine_broth_2216|30,2003,0.5063421962106915,0.238846794869232
Kang,m.b. d-cycloserine 0.03125 mg/ml|marine_broth_2216|30,6009,0.2992200193148387,0.12818235087828111
Kang,m.b. dimethyl sulfoxide 2.5 vol%|marine_broth_2216|30,2003,0.5505943054474784,0.264151356268454
Kang,m.b. dimethyl sulfoxide 5 vol%|marine_broth_2216|30,2003,0.420842873424802,0.20633492817930849
Kang,m.b. doxycycline hyclate 0.03125 mg/ml|marine_broth_2216|30,2003,0.2275104685920191,0.1034726097240391
Kang,m.b. doxycycline hyclate 0.0625 mg/ml|marine_broth_2216|30,2003,0.22480819871453386,0.1068747070945268
Kang,m.b. fusidic 0.00049 mg/ml|marine_broth_2216|30,2003,0.583586438533665,0.2765953497269241
Kang,m.b. gentamicin 0.1 mg/ml|marine_broth_2216|30,2003,0.251940905873946,0.126904747718239
Kang,m.b. gentamicin 0.3 mg/ml|marine_broth_2216|30,2003,0.24330186094307799,0.12094265035112915
Kang,m.b. lomefloxacin 0.0032 mm|marine_broth_2216|25,2003,0.15762844839423976,0.07911194957203721
Kang,m.b. methylglyoxal 0.005 vol%|marine_broth_2216|30,2003,0.3961950305616868,0.1656337365378148
Kang,m.b. nickel (ii) chloride 1.25 mm|marine_broth_2216|30,4006,0.2515564552656807,0.125138755437603
Kang,m.b. nitrate 200 mm|marine_broth_2216|30,6009,0.2058400101322089,0.10282937183349242
Kang,m.b. nitrate 400 mm|marine_broth_2216|30,2003,0.20324146587531972,0.10092972057103136
Kang,m.b. nitrite 20 mm|marine_broth_2216|30,2003,0.6626662606642585,0.3057061547320968
Kang,m.b. paraquat dichloride 0.00390625 mg/ml|marine_broth_2216|30,6009,0.25425926386562003,0.127057160472111
Kang,m.b. paraquat dichloride 0.0078125 mg/ml|marine_broth_2216|30,6009,0.2065486390542285,0.10313190697036115
Kang,m.b. perchlorate 100 mm|marine_broth_2216|30,4006,0.22311711155543573,0.1085337030900452
Kang,m.b. perchlorate 150 mm|marine_broth_2216|30,2003,0.399027600519389,0.19506942196625182
Kang,m.b. perchlorate 200 mm|marine_broth_2216|30,2003,0.20442074644144376,0.10204650939447958
Kang,m.b. ph5.5|marine_broth_2216|25,4006,0.13108914433932634,0.06632458093305729
Kang,m.b. ph6.5|marine_broth_2216|25,4006,0.16608012107436435,0.07640230658533564
Kang,m.b. ph6|marine_broth_2216|25,4006,0.16388736509418317,0.07255190783103418
Kang,m.b. phosphomycin 1 mg/ml|marine_broth_2216|30,4006,0.22848322797900586,0.10675325110298595
Kang,m.b. polymyxin b sulfate 0.0019531 mg/ml|marine_broth_2216|30,6009,0.253857950605619,0.12495210403254728
Kang,m.b. polymyxin b sulfate 0.00390625 mg/ml|marine_broth_2216|30,2003,0.2789846364046985,0.13898526001020461
Kang,m.b. rifampicin 0.0004 mg/ml|marine_broth_2216|25,2003,0.1873810163860099,0.0937857845751781
Kang,m.b. sisomicin 0.025 mg/ml|marine_broth_2216|30,2003,0.6125980299586495,0.3019671818378067
Kang,m.b. sodium fluoride 30 mm|marine_broth_2216|30,2003,0.24939970192550023,0.12054403287135
Kang,m.b. spectinomycin 0.1 mg/ml|marine_broth_2216|25,2003,0.21613036959181245,0.09108886383364129
Kang,m.b. syringaldehyde 1 mm|marine_broth_2216|25,2003,0.16192226362546605,0.0693249495404365
Kang,m.b. syringaldehyde 2 mm|marine_broth_2216|25,2003,0.15092744451205758,0.0706990499234026
Kang,m.b. tetracycline 0.2 mg/ml|marine_broth_2216|30,2003,0.247410971032326,0.1215924199308028
Kang,m.b. tetracycline 0.4 mg/ml|marine_broth_2216|30,2003,0.2126551247141435,0.10566030053065616
Kang,m.b. thallium(i) acetate 0.00390625 mg/ml|marine_broth_2216|30,2003,0.21493843925700984,0.10601195871487772
Kang,m.b. thallium(i) acetate 0.0078125 mg/ml|marine_broth_2216|30,2003,0.24375987030554436,0.12144556274486791
Kang,m.b. thallium(i) acetate 0.015625 mg/ml|marine_broth_2216|30,2003,0.2366278452146795,0.11734029663073006
Kang,m.b. vancomycin 0.125 mg/ml|marine_broth_2216|25,2003,0.21337705017419037,0.0997190655521589
Kang,m.b. vancomycin 0.2 mg/ml|marine_broth_2216|25,2003,0.16935908528229585,0.0835932998633942
Kang,m.b. vanillin 2 mm|marine_broth_2216|30,2003,0.21684814270028102,0.10077132224117519
Kang,marine broth|marine_broth_2216|25,6009,0.17250393822298232,0.0784968904120289
Kang,marine broth|marine_broth_2216|30,14021,0.324031879409038,0.16205647895277916
Kang,motility|marine_broth_2216|30,6009,0.518965070080737,0.241522803793784
Keio,1-ethyl-3-methylimidazolium acetate 30 mm|lb|28,3789,0.320082969005271,0.15795456228002228
Keio,1-ethyl-3-methylimidazolium acetate 60 mm|lb|28,3789,0.295717275972047,0.1475491920158703
Keio,1-ethyl-3-methylimidazolium chloride 40 mm|lb|28,3789,0.35328599476661604,0.17669156713683304
Keio,1-ethyl-3-methylimidazolium chloride 80 mm|lb|28,3789,0.37632742694939003,0.18857727289895346
Keio,2-furfuraldehyde 0.125 vol%|lb|28,3789,0.275711689660283,0.13675863457957477
Keio,2-furfuraldehyde 0.25 vol%|lb|28,3789,0.342958611345841,0.17103073179520933
Keio,5-hydroxymethylfurfural 20 mm|lb|28,3789,0.293891027586897,0.1456478807804505
Keio,a-ketoglutaric (c)|m9 minimal media_nocarbon|37,7578,0.41417750778797474,0.2009500608682415
Keio,a22 0.04 mg/ml|lb|28,3789,0.294579059351475,0.1474962430886318
Keio,a22 0.08 mg/ml|lb|28,3789,0.294650177581549,0.1467856670023181
Keio,acetate (c)|m9 minimal media_nocarbon|37,7578,0.4435410844077943,0.213179899235436
Keio,acetate 140 mm|lb|28,3789,0.27472691577158903,0.1357703955762685
Keio,acetate 70 mm|lb|28,3789,0.279887393357086,0.1394850083060556
Keio,adenosine (n)|m9 minimal media_nonitrogen|37,7578,0.270021616977358,0.13340233346700509
Keio,aluminum chloride 5 mm|lb|28,3789,0.507638875848353,0.2546280003341634
Keio,ammonium chloride (n)|m9 minimal media_nonitrogen|37,7578,0.28660351298117404,0.14020467373564394
Keio,bacitracin 0.5 mg/ml|lb|28,3789,0.317957772231909,0.1571730135688605
Keio,bacitracin 1 mg/ml|lb|28,3789,0.471681637500828,0.23351464952375328
Keio,benzalkonium chloride 0.004 mg/ml|lb|28,3789,0.710818835239942,0.35164670492859706
Keio,benzoic 0.58 mg/ml|lb|28,3789,0.277419556359211,0.13779056775738838
Keio,carbenicillin 0.004 mg/ml|lb|28,3789,0.292162931613063,0.14604156472803329
Keio,carbenicillin 0.008 mg/ml|lb|28,3789,0.35565402485458597,0.17801073516975988
Keio,carbon source d-mannitol 10 mm|rch2_defined_nocarbon|30,7578,0.20293880308342313,0.09909971890961565
Keio,carbon source d-mannitol 2.5 mm|rch2_defined_nocarbon|30,7578,0.21086407979861121,0.10354540404822901
Keio,carbon source d-mannitol 5 mm|rch2_defined_nocarbon|30,7578,0.20551223618633258,0.10016075761142498
Keio,casaminos (c)|m9 minimal media_nocarbon|37,7578,0.24816918428666584,0.12272787837134
Keio,casaminos (n)|m9 minimal media_nonitrogen|37,7578,0.2204320729933444,0.1096266652773588
Keio,cephalothin 0.01 mg/ml|lb|28,3789,0.5194641056906271,0.26123925371844703
Keio,chloramphenicol 0.001 mg/ml|lb|28,3789,0.332095129167232,0.163672920605584
Keio,chloramphenicol 0.0025 mg/ml|lb|28,3789,0.349996721869459,0.1763595559073321
Keio,chloramphenicol 0.005 mg/ml|lb|28,3789,0.34821395983007597,0.1727320510265019
Keio,chloride 750 mm|lb|28,3789,0.336323712985703,0.1661296408927632
Keio,chlorite 0.4 mm|lb|28,3789,0.296020644815559,0.1477657226102321
Keio,chlorite 1.25 mm|lb|28,3789,0.460884065187946,0.23047165944761036
Keio,cholin acetate 150 mm|lb|28,3789,0.279413749586172,0.1391234710515694
Keio,cholin acetate 75 mm|lb|28,3789,0.284462738611636,0.14074102599093938
Keio,cisplatin 0.025 mg/ml|lb|28,3789,0.30676052444561297,0.153132245263426
Keio,cisplatin 0.05 mg/ml|lb|28,3789,0.334252167813175,0.16457370703638
Keio,cisplatin 0.1 mg/ml|lb|28,3789,0.669080622916628,0.33155835236607345
Keio,cobalt chloride 0.32 mm|lb|28,3789,0.27878390357055904,0.1373738628096006
Keio,copper (ii) chloride 2 mm|lb|28,3789,0.277669453377462,0.13701724741535481
Keio,cytidine (n)|m9 minimal media_nonitrogen|37,7578,0.28807136111142273,0.140706766134651
Keio,"d,l-lactate (c)|m9 minimal media_nocarbon|37",7578,0.24689183420621344,0.12083582473849055
Keio,d-alanine (n)|m9 minimal media_nonitrogen|37,7578,0.24962480191587344,0.12036559156958651
Keio,d-cycloserine 0.1 mg/ml|lb|25,3789,0.1916248445892928,0.0941645923765621
Keio,d-fructose (c)|m9 minimal media_nocarbon|37,7578,0.23315684128980602,0.1133663540599876
Keio,d-galactose (c)|m9 minimal media_nocarbon|37,7578,0.2601330433442551,0.1257102006947663
Keio,d-galacturonic acid (c) m9|m9 minimal media_nocarbon|37,3789,0.318880841165572,0.15611930322116968
Keio,d-galacturonic acid (c) mops|mops minimal media_nocarbon|37,3789,0.305344432969628,0.1489772138825605
Keio,d-galacturonic acid (c) mops|mops rich defined media_nocarbon|37,7578,0.21334738612782841,0.1054071628307239
Keio,d-galacturonic acid (c)|m9 minimal media_nocarbon|37,7578,0.25898416947102665,0.126657525168337
Keio,d-gluconic acid (c)|m9 minimal media_nocarbon|37,7578,0.24225469232996855,0.118077736547475
Keio,d-glucosamine hydrochloride (c)|m9 minimal media_nocarbon|37,7578,0.32397630782695325,0.1547416123781345
Keio,d-glucose (c) m9|m9 minimal media_nocarbon|37,3789,0.2765966382622372,0.13807330042790938
Keio,d-glucose (c) mops|mops minimal media_nocarbon|37,3789,0.286732603375658,0.1407557200564904
Keio,d-glucose (c) mops|mops rich defined media_nocarbon|37,7578,0.2165117312717743,0.10744065498898933
Keio,d-glucose (c)|m9 minimal media_nocarbon|37,7578,0.24937276706649752,0.1205016812754155
Keio,d-glucose-6-phosphate (c)|m9 minimal media_nocarbon|37,7578,0.25442062268182764,0.12330066161214864
Keio,d-glucuronic acid (c)|m9 minimal media_nocarbon|37,7578,0.258535009155452,0.12730888664968099
Keio,d-lactate (c)|m9 minimal media_nocarbon|37,7578,0.30820513666114746,0.1490906657746472
Keio,d-maltose (c)|m9 minimal media_nocarbon|37,7578,0.2872726302343035,0.140882117115527
Keio,d-mannose (c)|m9 minimal media_nocarbon|37,7578,0.2379474271881618,0.11773541600653595
Keio,d-ribose (c)|m9 minimal media_nocarbon|37,7578,0.34641577887243225,0.16593201346293085
Keio,d-serine (c)|m9 minimal media_nocarbon|37,7578,0.3258199100107355,0.16346433538810876
Keio,d-serine (n)|m9 minimal media_nonitrogen|37,7578,0.2514166238974765,0.12271183613014415
Keio,d-sorbitol (c)|m9 minimal media_nocarbon|37,7578,0.25325162903940995,0.1200611375900148
Keio,d-trehalose (c)|m9 minimal media_nocarbon|37,7578,0.28820081896542915,0.140288362855243
Keio,d-xylose (c)|m9 minimal media_nocarbon|37,7578,0.2914420859283046,0.140536210653301
Keio,dimethyl sulfoxide 10 vol%|lb|28,7578,0.27199483436828975,0.1344507544075817
Keio,dimethyl sulfoxide 7.5 vol%|lb|28,3789,0.27675078298531397,0.13497953977887936
Keio,doxycycline hyclate 0.001 mg/ml|lb|28,3789,0.340088383613239,0.17033978104138964
Keio,fusidic 0.03 mg/ml|lb|28,3789,0.264762929553291,0.13073021846271551
Keio,fusidic 0.1 mg/ml|lb|28,3789,0.295853997762974,0.14846323040729376
Keio,gly-dl-asp (n)|m9 minimal media_nonitrogen|37,7578,0.2555636038790172,0.12506831576685506
Keio,gly-glu (n)|m9 minimal media_nonitrogen|37,7578,0.26279955601426974,0.1303357441338165
Keio,glycerol (c)|m9 minimal media_nocarbon|37,7578,0.24582174106621818,0.1196266078395876
Keio,glycine (n)|m9 minimal media_nonitrogen|37,7578,0.26620216106357697,0.13009965055551198
Keio,glycolic acid (c)|m9 minimal media_nocarbon|37,7578,0.4865930309319203,0.2276199407101091
Keio,"inner cut, lb soft agar motility assay|lb|30",15156,0.47075848985262747,0.2344101889527792
Keio,l-alanine (n)|m9 minimal media_nonitrogen|37,7578,0.24311030839362496,0.12036700605031216
Keio,l-arginine (n)|m9 minimal media_nonitrogen|37,7578,0.31987252110772146,0.15956925390659038
Keio,l-asparagine (n)|m9 minimal media_nonitrogen|37,7578,0.23907211422897312,0.1169939420955585
Keio,l-aspartic acid (n)|m9 minimal media_nonitrogen|37,7578,0.2512912687505531,0.12435152465617949
Keio,l-fucose (c)|m9 minimal media_nocarbon|37,7578,0.29231171259565075,0.142626272785989
Keio,l-glutamine (n)|m9 minimal media_nonitrogen|37,7578,0.22408324221596287,0.10951623864717885
Keio,l-lysine 200 mm|lb|28,3789,0.284373216104035,0.13991893169678202
Keio,l-malic (c)|m9 minimal media_nocarbon|37,7578,0.4370564152185355,0.2164249804802405
Keio,l-serine (n)|m9 minimal media_nonitrogen|37,7578,0.2503273548581505,0.12190800858266405
Keio,lb|lb|28,7578,0.2672568321582153,0.132482763610918
Keio,m63 no sulfur + 5 mm l-cys|m63_no_sulfur|37,7578,0.20519832523810133,0.10174798786030445
Keio,m63 no sulfur + 5 mm sulfate|m63_no_sulfur|37,7578,0.20961396777063973,0.10293592324542916
Keio,methylglyoxal 0.008 vol%|lb|28,3789,0.342133535833241,0.1662734314731944
Keio,nag (c)|m9 minimal media_nocarbon|37,7578,0.24133041021681106,0.1178331858711735
Keio,nalidixic 0.006 mg/ml|lb|25,3789,0.252324177521775,0.1259848316127815
Keio,nickel (ii) chloride 1 mm|lb|28,3789,0.323045348828827,0.16032403212659505
Keio,nitrite 10 mm|lb|28,3789,0.29411189093288304,0.14508909709491136
Keio,nitrite 20 mm|lb|28,3789,0.30910006712811,0.15476433331932787
