protocol,max_cosine
largest_by_rows,0.5953686237335205
largest_by_rows,0.6083166599273682
largest_by_rows,0.6179802417755127
largest_by_rows,0.6647082567214966
largest_by_rows,0.6078930497169495
largest_by_rows,0.4589511454105377
largest_by_rows,0.4863089323043823
largest_by_rows,0.5520108938217163
largest_by_rows,0.40015730261802673
largest_by_rows,0.5643187165260315
largest_by_rows,0.4622202515602112
largest_by_rows,0.4704723060131073
largest_by_rows,0.5780331492424011
largest_by_rows,0.4994351863861084
largest_by_rows,0.5329136848449707
largest_by_rows,0.5021017789840698
largest_by_rows,0.5012989640235901
largest_by_rows,0.44494858384132385
largest_by_rows,0.4352535605430603
largest_by_rows,0.40798649191856384
largest_by_rows,0.6445905566215515
largest_by_rows,0.5959264636039734
largest_by_rows,0.5274637341499329
largest_by_rows,0.5650140047073364
largest_by_rows,0.5115147233009338
largest_by_rows,0.39419570565223694
largest_by_rows,0.4565269351005554
largest_by_rows,0.6255950331687927
largest_by_rows,0.6000854969024658
largest_by_rows,0.4767691493034363
largest_by_rows,0.5261436700820923
largest_by_rows,0.4530981481075287
largest_by_rows,0.5850446224212646
largest_by_rows,0.5347561240196228
largest_by_rows,0.5663673877716064
largest_by_rows,0.42531880736351013
largest_by_rows,0.45055288076400757
largest_by_rows,0.383826345205307
largest_by_rows,0.4692649245262146
largest_by_rows,0.47042548656463623
largest_by_rows,0.520374596118927
largest_by_rows,0.4760196805000305
largest_by_rows,0.39612069725990295
largest_by_rows,0.501351535320282
largest_by_rows,0.3503369390964508
largest_by_rows,0.5191817879676819
largest_by_rows,0.5280707478523254
largest_by_rows,0.4227784276008606
largest_by_rows,0.5164626836776733
largest_by_rows,0.42800113558769226
largest_by_rows,0.3939346969127655
largest_by_rows,0.4517545700073242
largest_by_rows,0.40295833349227905
largest_by_rows,0.39059269428253174
largest_by_rows,0.34533631801605225
largest_by_rows,0.622130811214447
largest_by_rows,0.5285815000534058
largest_by_rows,0.5842251777648926
largest_by_rows,0.5900161862373352
largest_by_rows,0.5312761664390564
largest_by_rows,0.5927360653877258
largest_by_rows,0.4920019209384918
largest_by_rows,0.5083146095275879
largest_by_rows,0.5229300260543823
largest_by_rows,0.5344341397285461
largest_by_rows,0.3583256006240845
largest_by_rows,0.5664805173873901
largest_by_rows,0.5053346157073975
largest_by_rows,0.48083728551864624
largest_by_rows,0.37229683995246887
largest_by_rows,0.43650758266448975
largest_by_rows,0.5787584781646729
largest_by_rows,0.4532470107078552
largest_by_rows,0.4310707449913025
largest_by_rows,0.4889831840991974
largest_by_rows,0.6187834739685059
largest_by_rows,0.47121572494506836
largest_by_rows,0.4855627417564392
largest_by_rows,0.5369519591331482
largest_by_rows,0.53082275390625
largest_by_rows,0.5499259233474731
largest_by_rows,0.4732813239097595
largest_by_rows,0.526300847530365
largest_by_rows,0.3702249825000763
largest_by_rows,0.3762263357639313
largest_by_rows,0.41496074199676514
largest_by_rows,0.46770867705345154
largest_by_rows,0.6818426847457886
largest_by_rows,0.6300438642501831
largest_by_rows,0.4743397831916809
largest_by_rows,0.4781103730201721
largest_by_rows,0.5962210297584534
largest_by_rows,0.663256824016571
largest_by_rows,0.5566412210464478
largest_by_rows,0.41131308674812317
largest_by_rows,0.7333225011825562
largest_by_rows,0.5471285581588745
largest_by_rows,0.5044270157814026
largest_by_rows,0.5171381831169128
largest_by_rows,0.447159081697464
largest_by_rows,0.44224104285240173
largest_by_rows,0.8568596243858337
largest_by_rows,0.46506035327911377
largest_by_rows,0.4327646493911743
largest_by_rows,0.44341811537742615
largest_by_rows,0.4431627690792084
