orgId,name,Media,expGroup,condition_1,concentration_1,units_1,condition_2,concentration_2,units_2,condition_3,concentration_3,units_3,condition_4,concentration_4,units_4,temperature,pH,aerobic,shaking,growthMethod
Methanococcus_S2,set8IT036,Mc_formate,nutrient t1,L-Glutamic acid monopotassium salt monohydrate,5,mM,L-Proline,5,mM,,,,,,,37,7,Anaerobic,,
Methanococcus_S2,set9IT005,McCas_H2_complete,stress,sodium sulfite,0.1,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT006,McCas_H2_complete,stress,sodium sulfite,0.1,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT007,McCas_H2_complete,stress,Sodium thiosulfate,10,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT008,McCas_H2_complete,stress,Sodium thiosulfate,10,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT009,McCas_H2_complete,stress,Sodium thiosulfate,10,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT010,McCas_H2_No_Na2S,stress,Sodium sulfide nonahydrate,10,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT011,McCas_H2_No_Na2S,stress,Sodium sulfide nonahydrate,10,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT012,McCas_H2_No_Na2S,stress,Sodium sulfide nonahydrate,10,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT013,McCas_H2_No_Na2S,stress,Sodium sulfide nonahydrate,1,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT014,McCas_H2_No_Na2S,stress,Sodium sulfide nonahydrate,1,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT015,McCas_H2_No_Na2S,stress,Sodium sulfide nonahydrate,1,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT017,McCas_H2_No_Na2S,stress,Sodium sulfide nonahydrate,0.1,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT018,McCas_H2_No_Na2S,stress,Sodium sulfide nonahydrate,0.1,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT022,McCas_H2_No_Na2S,stress,ammonium sulfide solution,10,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT023,McCas_H2_No_Na2S,stress,ammonium sulfide solution,10,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT024,McCas_H2_No_Na2S,stress,ammonium sulfide solution,10,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT025,McCas_H2_No_Na2S,stress,ammonium sulfide solution,1,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT026,McCas_H2_No_Na2S,stress,ammonium sulfide solution,1,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT027,McCas_H2_No_Na2S,stress,ammonium sulfide solution,1,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT028,McCas_H2_No_Na2S,stress,ammonium sulfide solution,0.1,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT029,McCas_H2_No_Na2S,stress,ammonium sulfide solution,0.1,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT030,McCas_H2_No_Na2S,stress,ammonium sulfide solution,0.1,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT031,McCas_H2_complete,stress,,,,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT032,McCas_H2_complete,stress,,,,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT033,McCas_H2_complete,stress,,,,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT034,McCas_H2_complete,stress,,,,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT035,McCas_H2_complete,stress,,,,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT036,McCas_H2_complete,stress,,,,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT037,McCas_H2_complete,stress,,,,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT038,McCas_H2_complete,stress,,,,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT039,McCas_H2_complete,stress,,,,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT040,McCas_H2_complete,stress,,,,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT041,McCas_H2_complete,stress,,,,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT042,McCas_H2_complete,stress,,,,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT043,McCas_H2_complete,stress,potassium (poly)sulfide,10,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT044,McCas_H2_complete,stress,potassium (poly)sulfide,10,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT045,McCas_H2_complete,stress,potassium (poly)sulfide,10,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT046,McCas_H2_complete,stress,potassium (poly)sulfide,1,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT047,McCas_H2_complete,stress,potassium (poly)sulfide,1,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Methanococcus_S2,set9IT048,McCas_H2_complete,stress,potassium (poly)sulfide,1,mM,,,,,,,,,,37,7,Anaerobic,180 rpm,
Miya,set8IT013,MoLS4,nutrient,"D,L-cysteine",1,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
Miya,set8IT014,MoLS4,nutrient,L-Histidine,1,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
Miya,set8IT015,MoLS4,nutrient,,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
Miya,set8IT016,MoLS4,nutrient,L-Serine,1,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
Miya,set8IT020,MoLS4,nutrient,"D,L-cysteine",1,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
Miya,set8IT021,MoLS4,nutrient,"D,L-histidine",1,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
Miya,set8IT022,MoLS4,nutrient,,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
Miya,set8IT023,MoLS4,nutrient,L-Serine,1,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
Phaeo,set10IT050,DinoMM_L_lactateCarbon_HighNutrient,nutrient,L-Arginine,1,mM,,,,,,,,,,30,,Aerobic,200 rpm,
Phaeo,set10IT051,DinoMM_L_lactateCarbon_HighNutrient,nutrient,L-Arginine,1,mM,,,,,,,,,,30,,Aerobic,200 rpm,
Phaeo,set10IT055,DinoMM_L_lactateCarbon_HighNutrient,nutrient,L-Threonine,1,mM,,,,,,,,,,30,,Aerobic,200 rpm,
Phaeo,set10IT056,DinoMM_L_lactateCarbon_HighNutrient,nutrient,L-Threonine,1,mM,,,,,,,,,,30,,Aerobic,200 rpm,
Phaeo,set10IT057,DinoMM_L_lactateCarbon_HighNutrient,nutrient,,,,,,,,,,,,,30,,Aerobic,200 rpm,
Phaeo,set10IT058,DinoMM_L_lactateCarbon_HighNutrient,nutrient,,,,,,,,,,,,,30,,Aerobic,200 rpm,
Phaeo,set10IT090,DinoMM_L_lactateCarbon_HighNutrient_noVitamin,vitamin,,,,,,,,,,,,,30,,Aerobic,200 rpm,
Phaeo,set10IT091,DinoMM_L_lactateCarbon_HighNutrient_noVitamin,vitamin,,,,,,,,,,,,,30,,Aerobic,200 rpm,
Phaeo,set12IT074,DinoMM_noCarbon_HighNutrient,carbon source,L-Ornithine,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Phaeo,set12IT075,DinoMM_noCarbon_HighNutrient,carbon source,L-Ornithine,5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Phaeo,set12IT076,DinoMM_noCarbon_HighNutrient,carbon source,L-Citrulline,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Phaeo,set12IT077,DinoMM_noCarbon_HighNutrient,carbon source,L-Citrulline,5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Phaeo,set12IT078,DinoMM_noCarbon_HighNutrient,carbon source,D-Glucose,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Phaeo,set12IT079,DinoMM_noCarbon_HighNutrient,carbon source,L-Ornithine,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Phaeo,set12IT080,DinoMM_noCarbon_HighNutrient,carbon source,L-Ornithine,5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Phaeo,set12IT081,DinoMM_noCarbon_HighNutrient,carbon source,L-Citrulline,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Phaeo,set12IT082,DinoMM_noCarbon_HighNutrient,carbon source,L-Citrulline,5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Phaeo,set12IT083,DinoMM_noCarbon_HighNutrient,carbon source,D-Glucose,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo1_N1B4,set11IT031,RCH2_defined_noCarbon,carbon source,Sucrose,20,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo1_N1B4,set11IT032,RCH2_defined_noCarbon,carbon source,Sucrose,5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo1_N1B4,set11IT033,RCH2_defined_noCarbon,carbon source,Sucrose,20,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo1_N1B4,set11IT034,RCH2_defined_noCarbon,carbon source,Sucrose,5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo1_N1B4,set11IT047,RCH2_defined_noCarbon,carbon source,Sucrose,1,mM,,,,,,,,,,30,7,Aerobic,200 rpm,
pseudo1_N1B4,set11IT048,RCH2_defined_noCarbon,carbon source,Sucrose,1,mM,,,,,,,,,,30,7,Aerobic,200 rpm,
pseudo1_N1B4,set11IT049,RCH2_defined_noCarbon,carbon source,Sucrose,0.5,mM,,,,,,,,,,30,7,Aerobic,200 rpm,
pseudo1_N1B4,set11IT051,RCH2_defined_noCarbon,carbon source,Sucrose,0.25,mM,,,,,,,,,,30,7,Aerobic,200 rpm,
pseudo1_N1B4,set11IT052,RCH2_defined_noCarbon,carbon source,Sucrose,0.25,mM,,,,,,,,,,30,7,Aerobic,200 rpm,
pseudo3_N2E3,set15IT087,RCH2_defined_noCarbon,carbon source,L-Ornithine,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo3_N2E3,set15IT088,RCH2_defined_noCarbon,carbon source,L-Ornithine,5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo3_N2E3,set15IT089,RCH2_defined_noCarbon,carbon source,L-Citrulline,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo3_N2E3,set15IT090,RCH2_defined_noCarbon,carbon source,L-Citrulline,5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo3_N2E3,set15IT091,RCH2_defined_noCarbon,carbon source,D-Glucose,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo3_N2E3,set15IT092,RCH2_defined_noCarbon,carbon source,L-Ornithine,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo3_N2E3,set15IT093,RCH2_defined_noCarbon,carbon source,L-Ornithine,5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo3_N2E3,set15IT094,RCH2_defined_noCarbon,carbon source,L-Citrulline,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo3_N2E3,set15IT095,RCH2_defined_noCarbon,carbon source,L-Citrulline,5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo3_N2E3,set15IT096,RCH2_defined_noCarbon,carbon source,D-Glucose,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo5_N2C3_1,set13IT004,RCH2_defined_noCarbon,carbon source,Sucrose,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo5_N2C3_1,set13IT005,RCH2_defined_noCarbon,carbon source,Sucrose,5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo5_N2C3_1,set13IT006,RCH2_defined_noCarbon,carbon source,Sucrose,2.5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo5_N2C3_1,set13IT007,RCH2_defined_noCarbon,carbon source,D-Mannitol,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo5_N2C3_1,set13IT008,RCH2_defined_noCarbon,carbon source,D-Mannitol,5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo5_N2C3_1,set13IT009,RCH2_defined_noCarbon,carbon source,D-Mannitol,2.5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo5_N2C3_1,set13IT012,RCH2_defined_noCarbon,carbon source,Sucrose,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo5_N2C3_1,set13IT013,RCH2_defined_noCarbon,carbon source,Sucrose,5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo5_N2C3_1,set13IT014,RCH2_defined_noCarbon,carbon source,Sucrose,2.5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo5_N2C3_1,set13IT015,RCH2_defined_noCarbon,carbon source,D-Mannitol,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo5_N2C3_1,set13IT016,RCH2_defined_noCarbon,carbon source,D-Mannitol,5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo5_N2C3_1,set13IT017,RCH2_defined_noCarbon,carbon source,D-Mannitol,2.5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo6_N2E2,set12IT085,RCH2_defined_glucose,vitamin,,,,,,,,,,,,,30,,Aerobic,200 rpm,
pseudo6_N2E2,set12IT086,RCH2_defined_glucose,vitamin,,,,,,,,,,,,,30,,Aerobic,200 rpm,
pseudo6_N2E2,set12IT087,RCH2_defined_glucose_noVitamin,vitamin,,,,,,,,,,,,,30,,Aerobic,200 rpm,
pseudo6_N2E2,set12IT088,RCH2_defined_glucose_noVitamin,vitamin,,,,,,,,,,,,,30,,Aerobic,200 rpm,
pseudo6_N2E2,set23IT023,RCH2_defined_noCarbon,carbon source,Sucrose,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo6_N2E2,set23IT024,RCH2_defined_noCarbon,carbon source,Sucrose,5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo6_N2E2,set23IT025,RCH2_defined_noCarbon,carbon source,Sucrose,2.5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo6_N2E2,set23IT028,RCH2_defined_noCarbon,carbon source,Sucrose,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo6_N2E2,set23IT029,RCH2_defined_noCarbon,carbon source,Sucrose,5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
pseudo6_N2E2,set23IT030,RCH2_defined_noCarbon,carbon source,Sucrose,2.5,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
psRCH2,set16IT051,RCH2_Lactate_Nitrate_YE,stress,,,,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT052,RCH2_Lactate_Nitrate_YE,stress,,,,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT053,RCH2_Lactate_Nitrate_YE,stress,,,,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT054,RCH2_Lactate_Nitrate_YE,stress,Cobalt chloride hexahydrate,100,uM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT055,RCH2_Lactate_Nitrate_YE,stress,Cobalt chloride hexahydrate,100,uM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT056,RCH2_Lactate_Nitrate_YE,stress,Cobalt chloride hexahydrate,100,uM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT057,RCH2_Lactate_Nitrate_YE,stress,Nickel (II) chloride hexahydrate,150,uM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT058,RCH2_Lactate_Nitrate_YE,stress,Nickel (II) chloride hexahydrate,150,uM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT059,RCH2_Lactate_Nitrate_YE,stress,Nickel (II) chloride hexahydrate,150,uM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT060,RCH2_Lactate_Nitrate_YE,stress,copper (II) chloride dihydrate,100,uM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT061,RCH2_Lactate_Nitrate_YE,stress,copper (II) chloride dihydrate,100,uM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT062,RCH2_Lactate_Nitrate_YE,stress,copper (II) chloride dihydrate,100,uM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT063,RCH2_Lactate_Nitrate_YE,stress,Cadmium chloride hemipentahydrate,6,uM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT064,RCH2_Lactate_Nitrate_YE,stress,Cadmium chloride hemipentahydrate,6,uM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT065,RCH2_Lactate_Nitrate_YE,stress,Cadmium chloride hemipentahydrate,6,uM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT066,RCH2_Lactate_Nitrate_YE,stress,Potassium dichromate,240,uM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT067,RCH2_Lactate_Nitrate_YE,stress,Potassium dichromate,240,uM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT068,RCH2_Lactate_Nitrate_YE,stress,Potassium dichromate,240,uM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT069,RCH2_Lactate_Nitrate_YE,stress,Uranyl acetate,3,mM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT070,RCH2_Lactate_Nitrate_YE,stress,Uranyl acetate,3,mM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT071,RCH2_Lactate_Nitrate_YE,stress,Uranyl acetate,3,mM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT072,RCH2_Lactate_1_M_Fe-Cu,metal limitation,Sodium nitrite,20,mM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT073,RCH2_Lactate_1_M_Fe-Cu,metal limitation,Sodium nitrite,20,mM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT074,RCH2_Lactate_1_M_Fe-Cu,metal limitation,Sodium nitrite,20,mM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT075,RCH2_Lactate_1_M_Fe-Cu,metal limitation,Sodium nitrite,20,mM,Copper (II) sulfate pentahydrate,1,uM,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT076,RCH2_Lactate_1_M_Fe-Cu,metal limitation,Sodium nitrite,20,mM,Copper (II) sulfate pentahydrate,1,uM,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT077,RCH2_Lactate_1_M_Fe-Cu,metal limitation,Sodium nitrite,20,mM,Copper (II) sulfate pentahydrate,1,uM,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT078,RCH2_Lactate_YE_1_M_Fe-Cu,metal limitation,Sodium nitrite,20,mM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT079,RCH2_Lactate_YE_1_M_Fe-Cu,metal limitation,Sodium nitrite,20,mM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT080,RCH2_Lactate_YE_1_M_Fe-Cu,metal limitation,Sodium nitrite,20,mM,,,,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT081,RCH2_Lactate_YE_1_M_Fe-Cu,metal limitation,Sodium nitrite,20,mM,Copper (II) sulfate pentahydrate,1,uM,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT082,RCH2_Lactate_YE_1_M_Fe-Cu,metal limitation,Sodium nitrite,20,mM,Copper (II) sulfate pentahydrate,1,uM,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT083,RCH2_Lactate_YE_1_M_Fe-Cu,metal limitation,Sodium nitrite,20,mM,Copper (II) sulfate pentahydrate,1,uM,,,,,,,30,7,Anaerobic,200 rpm,
psRCH2,set16IT084,RCH2_Lactate_1_M_Fe-Cu,metal limitation,,,,,,,,,,,,,30,7,Aerobic,200 rpm,
psRCH2,set16IT085,RCH2_Lactate_1_M_Fe-Cu,metal limitation,,,,,,,,,,,,,30,7,Aerobic,200 rpm,
psRCH2,set16IT086,RCH2_Lactate_1_M_Fe-Cu,metal limitation,,,,,,,,,,,,,30,7,Aerobic,200 rpm,
psRCH2,set16IT087,RCH2_Lactate_1_M_Fe-Cu,metal limitation,Copper (II) sulfate pentahydrate,1,uM,,,,,,,,,,30,7,Aerobic,200 rpm,
psRCH2,set16IT088,RCH2_Lactate_1_M_Fe-Cu,metal limitation,Copper (II) sulfate pentahydrate,1,uM,,,,,,,,,,30,7,Aerobic,200 rpm,
psRCH2,set16IT089,RCH2_Lactate_1_M_Fe-Cu,metal limitation,Copper (II) sulfate pentahydrate,1,uM,,,,,,,,,,30,7,Aerobic,200 rpm,
psRCH2,set19IT025,RCH2_defined_glucose,nutrient,L-Histidine,1,mM,,,,,,,,,,30,,Aerobic,200 rpm,
psRCH2,set19IT026,RCH2_defined_glucose,nutrient,L-Histidine,1,mM,,,,,,,,,,30,,Aerobic,200 rpm,
psRCH2,set19IT029,RCH2_defined_glucose,nutrient,L-tyrosine disodium salt,1,mM,,,,,,,,,,30,,Aerobic,200 rpm,
psRCH2,set19IT030,RCH2_defined_glucose,nutrient,L-tyrosine disodium salt,1,mM,,,,,,,,,,30,,Aerobic,200 rpm,
psRCH2,set19IT031,RCH2_defined_glucose,nutrient,,,,,,,,,,,,,30,,Aerobic,200 rpm,
psRCH2,set19IT032,RCH2_defined_glucose,nutrient,,,,,,,,,,,,,30,,Aerobic,200 rpm,
psRCH2,set20IT070,RCH2_defined_glucose,vitamin,,,,,,,,,,,,,30,,Aerobic,200 rpm,
psRCH2,set20IT071,RCH2_defined_glucose,vitamin,,,,,,,,,,,,,30,,Aerobic,200 rpm,
psRCH2,set20IT072,RCH2_defined_glucose_noVitamin,vitamin,,,,,,,,,,,,,30,,Aerobic,200 rpm,
psRCH2,set20IT073,RCH2_defined_glucose_noVitamin,vitamin,,,,,,,,,,,,,30,,Aerobic,200 rpm,
Pedo557,set4IT005,RCH2_defined_noCarbon,carbon source,D-Glucose,20,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Pedo557,set4IT006,RCH2_defined_noCarbon,carbon source,Lactulose,20,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Pedo557,set4IT007,RCH2_defined_noCarbon,carbon source,Lactitol,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Pedo557,set4IT008,RCH2_defined_noCarbon,carbon source,Maltitol,20,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Pedo557,set4IT009,RCH2_defined_noCarbon,carbon source,Methyl-B-D-galactopyranoside,20,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Pedo557,set4IT010,RCH2_defined_noCarbon,carbon source,D-Trehalose dihydrate,20,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Pedo557,set4IT011,RCH2_defined_noCarbon,carbon source,Agro_defined_trehalose,1,x,,,,,,,,,,30,7,Aerobic,700 rpm,
Pedo557,set4IT012,RCH2_defined_noCarbon,carbon source,D-Glucose,20,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Pedo557,set4IT013,RCH2_defined_noCarbon,carbon source,Lactulose,20,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Pedo557,set4IT014,RCH2_defined_noCarbon,carbon source,Lactitol,10,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Pedo557,set4IT015,RCH2_defined_noCarbon,carbon source,Maltitol,20,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Pedo557,set4IT016,RCH2_defined_noCarbon,carbon source,Methyl-B-D-galactopyranoside,20,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Pedo557,set4IT017,RCH2_defined_noCarbon,carbon source,D-Trehalose dihydrate,20,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Pedo557,set4IT018,RCH2_defined_noCarbon,carbon source,Agro_defined_trehalose,1,x,,,,,,,,,,30,7,Aerobic,700 rpm,
Putida,set1IT078,RCH2_defined_noCarbon,carbon source,D-Glucose,40,mM,,,,,,,,,,30,7,Aerobic,200 rpm,
Putida,set1IT079,RCH2_defined_noCarbon,carbon source,D-Glucose,40,mM,,,,,,,,,,30,7,Aerobic,200 rpm,
Putida,set1IT080,RCH2_defined_noCarbon,carbon source,D-Glucose,20,mM,,,,,,,,,,30,7,Aerobic,200 rpm,
Putida,set1IT081,RCH2_defined_noCarbon,carbon source,D-Glucose,20,mM,,,,,,,,,,30,7,Aerobic,200 rpm,
Putida,set1IT082,RCH2_defined_noCarbon,carbon source,4-Hydroxyvalerate,40,mM,,,,,,,,,,30,7,Aerobic,200 rpm,
Putida,set1IT083,RCH2_defined_noCarbon,carbon source,4-Hydroxyvalerate,40,mM,,,,,,,,,,30,7,Aerobic,200 rpm,
Putida,set1IT084,RCH2_defined_noCarbon,carbon source,Potassium acetate,20,mM,,,,,,,,,,30,7,Aerobic,200 rpm,
Putida,set1IT085,RCH2_defined_noCarbon,carbon source,Potassium acetate,20,mM,,,,,,,,,,30,7,Aerobic,200 rpm,
Putida,set1IT086,RCH2_defined_noCarbon,carbon source,Potassium acetate,5,mM,,,,,,,,,,30,7,Aerobic,200 rpm,
Putida,set1IT087,RCH2_defined_noCarbon,carbon source,Potassium acetate,5,mM,,,,,,,,,,30,7,Aerobic,200 rpm,
Putida,set5IT075,RCH2_defined_noCarbon,carbon source,D-Glucose,20,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Putida,set5IT076,RCH2_defined_noCarbon,carbon source,D-Glucose,20,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Putida,set5IT081,RCH2_defined_noCarbon,carbon source,Levulinic Acid,40,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Putida,set5IT082,RCH2_defined_noCarbon,carbon source,Levulinic Acid,40,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Putida,set5IT083,RCH2_defined_noCarbon,carbon source,Levulinic Acid,20,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Putida,set5IT084,RCH2_defined_noCarbon,carbon source,Levulinic Acid,20,mM,,,,,,,,,,30,7,Aerobic,700 rpm,
Putida,set5IT085,RCH2_defined_noCarbon,carbon source,Vanillin,5,mM,Dimethyl Sulfoxide,0.5,vol%,,,,,,,30,7,Aerobic,700 rpm,
Putida,set5IT086,RCH2_defined_noCarbon,carbon source,Vanillin,5,mM,Dimethyl Sulfoxide,0.5,vol%,,,,,,,30,7,Aerobic,700 rpm,
